Original_Date,Year,Month,Day,Site,Species,Count,Date
3/11/18,2018,March,11,Embu,Tringa solitaria,2,2018-03-11
3/11/18,2018,March,11,Embu,Vanellus chilensis,60,2018-03-11
3/30/18,2018,March,30,Embu,Anas bahamensis,8,2018-03-30
3/30/18,2018,March,30,Embu,Ardea ibis,10,2018-03-30
3/30/18,2018,March,30,Embu,Coragyps atratus,30,2018-03-30
3/30/18,2018,March,30,Embu,Falco femoralis,1,2018-03-30
3/30/18,2018,March,30,Embu,Furnarius figulus,1,2018-03-30
3/30/18,2018,March,30,Embu,Gallinula galeata,4,2018-03-30
3/30/18,2018,March,30,Embu,Gallinago paraguaiae,1,2018-03-30
3/30/18,2018,March,30,Embu,Himantopus mexicanus melanurus,600,2018-03-30
3/30/18,2018,March,30,Embu,Jacana jacana,1,2018-03-30
3/30/18,2018,March,30,Embu,Pardirallus nigricans,2,2018-03-30
3/30/18,2018,March,30,Embu,Psittacara leucophthalmus,2,2018-03-30
3/30/18,2018,March,30,Embu,Syrigma sibilatrix,1,2018-03-30
3/30/18,2018,March,30,Embu,Tringa flavipes,40,2018-03-30
3/30/18,2018,March,30,Embu,Tringa melanoleuca,1,2018-03-30
3/30/18,2018,March,30,Embu,Vanellus chilensis,30,2018-03-30
4/14/18,2018,April,14,Embu,Anas bahamensis,50,2018-04-14
4/14/18,2018,April,14,Embu,Spatula versicolor,4,2018-04-14
4/14/18,2018,April,14,Embu,Ardea ibis,16,2018-04-14
4/14/18,2018,April,14,Embu,Coragyps atratus,20,2018-04-14
4/14/18,2018,April,14,Embu,Egretta thula,2,2018-04-14
4/14/18,2018,April,14,Embu,Furnarius figulus,1,2018-04-14
4/14/18,2018,April,14,Embu,Gallinula galeata,6,2018-04-14
4/14/18,2018,April,14,Embu,Himantopus mexicanus melanurus,600,2018-04-14
4/14/18,2018,April,14,Embu,Jacana jacana,2,2018-04-14
4/14/18,2018,April,14,Embu,Tringa flavipes,10,2018-04-14
4/14/18,2018,April,14,Embu,Vanellus chilensis,30,2018-04-14
4/28/18,2018,April,28,Embu,Amazonetta brasiliensis,2,2018-04-28
4/28/18,2018,April,28,Embu,Anas bahamensis,120,2018-04-28
4/28/18,2018,April,28,Embu,Spatula versicolor,12,2018-04-28
4/28/18,2018,April,28,Embu,Coragyps atratus,50,2018-04-28
4/28/18,2018,April,28,Embu,Gallinula galeata,6,2018-04-28
4/28/18,2018,April,28,Embu,Gallinago paraguaiae,1,2018-04-28
4/28/18,2018,April,28,Embu,Himantopus mexicanus melanurus,600,2018-04-28
4/28/18,2018,April,28,Embu,Jacana jacana,2,2018-04-28
5/27/18,2018,May,27,Embu,Amazonetta brasiliensis,8,2018-05-27
5/27/18,2018,May,27,Embu,Anas bahamensis,120,2018-05-27
5/27/18,2018,May,27,Embu,Coragyps atratus,40,2018-05-27
5/27/18,2018,May,27,Embu,Gallinula galeata,18,2018-05-27
5/27/18,2018,May,27,Embu,Gallinago paraguaiae,3,2018-05-27
5/27/18,2018,May,27,Embu,Himantopus mexicanus melanurus,600,2018-05-27
5/27/18,2018,May,27,Embu,Jacana jacana,2,2018-05-27
5/27/18,2018,May,27,Embu,Phimosus infuscatus,8,2018-05-27
5/27/18,2018,May,27,Embu,Tringa flavipes,1,2018-05-27
7/9/18,2018,July,9,Embu,Amazonetta brasiliensis,50,2018-07-09
7/9/18,2018,July,9,Embu,Anas bahamensis,120,2018-07-09
7/9/18,2018,July,9,Embu,Spatula versicolor,3,2018-07-09
7/9/18,2018,July,9,Embu,Ardea ibis,2,2018-07-09
7/9/18,2018,July,9,Embu,Coragyps atratus,30,2018-07-09
7/9/18,2018,July,9,Embu,Dryocopus lineatus,1,2018-07-09
7/9/18,2018,July,9,Embu,Gallinula galeata,50,2018-07-09
7/9/18,2018,July,9,Embu,Gallinago paraguaiae,4,2018-07-09
7/9/18,2018,July,9,Embu,Himantopus mexicanus melanurus,600,2018-07-09
7/9/18,2018,July,9,Embu,Jacana jacana,6,2018-07-09
7/9/18,2018,July,9,Embu,Mesembrinibis cayennensis,3,2018-07-09
7/9/18,2018,July,9,Embu,Pardirallus nigricans,2,2018-07-09
7/14/18,2018,July,14,PET,Amazonetta brasiliensis,6,2018-07-14
7/14/18,2018,July,14,PET,Anhinga anhinga,1,2018-07-14
7/14/18,2018,July,14,PET,Ardea alba,1,2018-07-14
7/14/18,2018,July,14,PET,Butorides striata,1,2018-07-14
7/14/18,2018,July,14,PET,Egretta thula,1,2018-07-14
7/14/18,2018,July,14,PET,Gallinula galeata,4,2018-07-14
7/14/18,2018,July,14,PET,Nannopterum brasilianum,3,2018-07-14
7/14/18,2018,July,14,PET,Vanellus chilensis,6,2018-07-14
7/27/18,2018,July,27,Embu,Amazonetta brasiliensis,25,2018-07-27
7/27/18,2018,July,27,Embu,Anas bahamensis,40,2018-07-27
7/27/18,2018,July,27,Embu,Spatula versicolor,2,2018-07-27
7/27/18,2018,July,27,Embu,Coragyps atratus,30,2018-07-27
7/27/18,2018,July,27,Embu,Egretta thula,8,2018-07-27
7/27/18,2018,July,27,Embu,Gallinula galeata,45,2018-07-27
7/27/18,2018,July,27,Embu,Gallinago paraguaiae,3,2018-07-27
7/27/18,2018,July,27,Embu,Himantopus mexicanus melanurus,450,2018-07-27
7/27/18,2018,July,27,Embu,Jacana jacana,3,2018-07-27
7/27/18,2018,July,27,Embu,Psittacara leucophthalmus,1,2018-07-27
7/27/18,2018,July,27,Embu,Tachycineta leucorrhoa,1,2018-07-27
8/18/18,2018,August,18,Embu,Amazonetta brasiliensis,12,2018-08-18
8/18/18,2018,August,18,Embu,Anas bahamensis,50,2018-08-18
8/18/18,2018,August,18,Embu,Spatula versicolor,2,2018-08-18
8/18/18,2018,August,18,Embu,Ardea ibis,5,2018-08-18
8/18/18,2018,August,18,Embu,Coragyps atratus,25,2018-08-18
8/18/18,2018,August,18,Embu,Egretta thula,25,2018-08-18
8/18/18,2018,August,18,Embu,Gallinula galeata,25,2018-08-18
8/18/18,2018,August,18,Embu,Gallinago paraguaiae,3,2018-08-18
8/18/18,2018,August,18,Embu,Himantopus mexicanus melanurus,450,2018-08-18
8/18/18,2018,August,18,Embu,Jacana jacana,5,2018-08-18
8/18/18,2018,August,18,Embu,Pardirallus nigricans,2,2018-08-18
8/18/18,2018,August,18,Embu,Tachycineta leucorrhoa,1,2018-08-18
8/18/18,2018,August,18,Embu,Vanellus chilensis,50,2018-08-18
9/3/18,2018,September,3,Embu,Amazonetta brasiliensis,6,2018-09-03
9/3/18,2018,September,3,Embu,Anas bahamensis,12,2018-09-03
9/3/18,2018,September,3,Embu,Spatula versicolor,2,2018-09-03
9/3/18,2018,September,3,Embu,Ardea alba,2,2018-09-03
9/3/18,2018,September,3,Embu,Coragyps atratus,25,2018-09-03
9/3/18,2018,September,3,Embu,Egretta thula,2,2018-09-03
9/3/18,2018,September,3,Embu,Elaenia spectabilis,1,2018-09-03
9/3/18,2018,September,3,Embu,Furnarius figulus,2,2018-09-03
9/3/18,2018,September,3,Embu,Gallinula galeata,25,2018-09-03
9/3/18,2018,September,3,Embu,Gallinago paraguaiae,4,2018-09-03
9/3/18,2018,September,3,Embu,Himantopus mexicanus melanurus,350,2018-09-03
9/3/18,2018,September,3,Embu,Icterus jamacaii,1,2018-09-03
9/3/18,2018,September,3,Embu,Jacana jacana,4,2018-09-03
9/3/18,2018,September,3,Embu,Pardirallus nigricans,2,2018-09-03
9/3/18,2018,September,3,Embu,Pyrocephalus rubinus,1,2018-09-03
9/3/18,2018,September,3,Embu,Tachycineta leucorrhoa,4,2018-09-03
9/3/18,2018,September,3,Embu,Tringa flavipes,30,2018-09-03
9/3/18,2018,September,3,Embu,Tyrannus savana,2,2018-09-03
10/14/18,2018,October,14,Embu,Amazonetta brasiliensis,2,2018-10-14
10/14/18,2018,October,14,Embu,Anas bahamensis,30,2018-10-14
10/14/18,2018,October,14,Embu,Spatula versicolor,2,2018-10-14
10/14/18,2018,October,14,Embu,Ardea ibis,20,2018-10-14
10/14/18,2018,October,14,Embu,Butorides striata,1,2018-10-14
10/14/18,2018,October,14,Embu,Calidris melanotos,1,2018-10-14
10/14/18,2018,October,14,Embu,Coragyps atratus,40,2018-10-14
10/14/18,2018,October,14,Embu,Egretta thula,6,2018-10-14
10/14/18,2018,October,14,Embu,Gallinula galeata,18,2018-10-14
10/14/18,2018,October,14,Embu,Himantopus mexicanus melanurus,350,2018-10-14
10/14/18,2018,October,14,Embu,Jacana jacana,4,2018-10-14
10/14/18,2018,October,14,Embu,Pardirallus nigricans,2,2018-10-14
10/14/18,2018,October,14,Embu,Phimosus infuscatus,1,2018-10-14
10/14/18,2018,October,14,Embu,Tachycineta leucorrhoa,4,2018-10-14
10/14/18,2018,October,14,Embu,Tringa flavipes,100,2018-10-14
10/14/18,2018,October,14,Embu,Tringa solitaria,2,2018-10-14
11/15/18,2018,November,15,Embu,Amazonetta brasiliensis,6,2018-11-15
11/15/18,2018,November,15,Embu,Anas bahamensis,4,2018-11-15
11/15/18,2018,November,15,Embu,Spatula versicolor,1,2018-11-15
11/15/18,2018,November,15,Embu,Ardea ibis,4,2018-11-15
11/15/18,2018,November,15,Embu,Butorides striata,1,2018-11-15
11/15/18,2018,November,15,Embu,Coragyps atratus,40,2018-11-15
11/15/18,2018,November,15,Embu,Dendrocygna viduata,1,2018-11-15
11/15/18,2018,November,15,Embu,Egretta thula,24,2018-11-15
11/15/18,2018,November,15,Embu,Gallinula galeata,18,2018-11-15
11/15/18,2018,November,15,Embu,Gallinago paraguaiae,1,2018-11-15
11/15/18,2018,November,15,Embu,Himantopus mexicanus melanurus,300,2018-11-15
11/15/18,2018,November,15,Embu,Jacana jacana,4,2018-11-15
11/15/18,2018,November,15,Embu,Pardirallus nigricans,1,2018-11-15
11/15/18,2018,November,15,Embu,Phimosus infuscatus,7,2018-11-15
11/15/18,2018,November,15,Embu,Tringa flavipes,100,2018-11-15
11/15/18,2018,November,15,Embu,Vanellus chilensis,30,2018-11-15
12/16/18,2018,December,16,Embu,Amazonetta brasiliensis,8,2018-12-16
12/16/18,2018,December,16,Embu,Anas bahamensis,3,2018-12-16
12/16/18,2018,December,16,Embu,Ardea alba,1,2018-12-16
12/16/18,2018,December,16,Embu,Ardea ibis,6,2018-12-16
12/16/18,2018,December,16,Embu,Coragyps atratus,46,2018-12-16
12/16/18,2018,December,16,Embu,Egretta thula,2,2018-12-16
12/16/18,2018,December,16,Embu,Falco femoralis,2,2018-12-16
12/16/18,2018,December,16,Embu,Gallinula galeata,4,2018-12-16
12/16/18,2018,December,16,Embu,Gallinago paraguaiae,6,2018-12-16
12/16/18,2018,December,16,Embu,Himantopus mexicanus melanurus,250,2018-12-16
12/16/18,2018,December,16,Embu,Jacana jacana,2,2018-12-16
12/16/18,2018,December,16,Embu,Tringa flavipes,46,2018-12-16
12/16/18,2018,December,16,Embu,Tringa solitaria,2,2018-12-16
12/16/18,2018,December,16,Embu,Vanellus chilensis,48,2018-12-16
1/13/19,2019,January,13,Embu,Amazonetta brasiliensis,6,2019-01-13
1/13/19,2019,January,13,Embu,Anas bahamensis,22,2019-01-13
1/13/19,2019,January,13,Embu,Ardea ibis,3,2019-01-13
1/13/19,2019,January,13,Embu,Coragyps atratus,3,2019-01-13
1/13/19,2019,January,13,Embu,Dendrocygna viduata,6,2019-01-13
1/13/19,2019,January,13,Embu,Gallinula galeata,6,2019-01-13
1/13/19,2019,January,13,Embu,Gallinago paraguaiae,2,2019-01-13
1/13/19,2019,January,13,Embu,Himantopus mexicanus melanurus,300,2019-01-13
1/13/19,2019,January,13,Embu,Nycticorax nycticorax,1,2019-01-13
1/13/19,2019,January,13,Embu,Pardirallus nigricans,2,2019-01-13
1/13/19,2019,January,13,Embu,Phimosus infuscatus,15,2019-01-13
1/13/19,2019,January,13,Embu,Syrigma sibilatrix,2,2019-01-13
1/13/19,2019,January,13,Embu,Tringa flavipes,80,2019-01-13
1/13/19,2019,January,13,Embu,Tringa solitaria,3,2019-01-13
1/13/19,2019,January,13,Embu,Vanellus chilensis,30,2019-01-13
2/23/19,2019,February,23,Embu,Amazonetta brasiliensis,2,2019-02-23
2/23/19,2019,February,23,Embu,Anas bahamensis,17,2019-02-23
2/23/19,2019,February,23,Embu,Spatula versicolor,18,2019-02-23
2/23/19,2019,February,23,Embu,Ardea alba,1,2019-02-23
2/23/19,2019,February,23,Embu,Ardea ibis,6,2019-02-23
2/23/19,2019,February,23,Embu,Dendrocygna viduata,1,2019-02-23
2/23/19,2019,February,23,Embu,Gallinula galeata,20,2019-02-23
2/23/19,2019,February,23,Embu,Gallinago paraguaiae,2,2019-02-23
2/23/19,2019,February,23,Embu,Himantopus mexicanus melanurus,380,2019-02-23
2/23/19,2019,February,23,Embu,Jacana jacana,2,2019-02-23
2/23/19,2019,February,23,Embu,Phimosus infuscatus,27,2019-02-23
2/23/19,2019,February,23,Embu,Tringa flavipes,60,2019-02-23
2/23/19,2019,February,23,Embu,Tringa solitaria,2,2019-02-23
2/23/19,2019,February,23,Embu,Vanellus chilensis,120,2019-02-23
3/17/19,2019,March,17,Embu,Amazonetta brasiliensis,2,2019-03-17
3/17/19,2019,March,17,Embu,Anas bahamensis,35,2019-03-17
3/17/19,2019,March,17,Embu,Ardea alba,5,2019-03-17
3/17/19,2019,March,17,Embu,Ardea ibis,34,2019-03-17
3/17/19,2019,March,17,Embu,Cairina moschata,1,2019-03-17
3/17/19,2019,March,17,Embu,Caracara plancus,18,2019-03-17
3/17/19,2019,March,17,Embu,Coragyps atratus,48,2019-03-17
3/17/19,2019,March,17,Embu,Furnarius figulus,2,2019-03-17
3/17/19,2019,March,17,Embu,Gallinula galeata,6,2019-03-17
3/17/19,2019,March,17,Embu,Himantopus mexicanus melanurus,500,2019-03-17
3/17/19,2019,March,17,Embu,Jacana jacana,4,2019-03-17
3/17/19,2019,March,17,Embu,Pardirallus nigricans,2,2019-03-17
3/17/19,2019,March,17,Embu,Patagioenas picazuro,18,2019-03-17
3/17/19,2019,March,17,Embu,Phimosus infuscatus,30,2019-03-17
3/17/19,2019,March,17,Embu,Tringa flavipes,110,2019-03-17
3/17/19,2019,March,17,Embu,Tringa solitaria,1,2019-03-17
3/17/19,2019,March,17,Embu,Vanellus chilensis,95,2019-03-17
3/23/19,2019,March,23,PET,Anhinga anhinga,1,2019-03-23
3/23/19,2019,March,23,PET,Ardea cocoi,1,2019-03-23
3/23/19,2019,March,23,PET,Butorides striata,1,2019-03-23
3/23/19,2019,March,23,PET,Gallinula galeata,5,2019-03-23
3/23/19,2019,March,23,PET,Nannopterum brasilianum,1,2019-03-23
4/29/19,2019,April,29,Embu,Amazonetta brasiliensis,4,2019-04-29
4/29/19,2019,April,29,Embu,Anas bahamensis,12,2019-04-29
4/29/19,2019,April,29,Embu,Spatula versicolor,12,2019-04-29
4/29/19,2019,April,29,Embu,Ardea alba,2,2019-04-29
4/29/19,2019,April,29,Embu,Ardea ibis,40,2019-04-29
4/29/19,2019,April,29,Embu,Caracara plancus,28,2019-04-29
4/29/19,2019,April,29,Embu,Coragyps atratus,150,2019-04-29
4/29/19,2019,April,29,Embu,Egretta thula,15,2019-04-29
4/29/19,2019,April,29,Embu,Gallinula galeata,6,2019-04-29
4/29/19,2019,April,29,Embu,Gallinago paraguaiae,1,2019-04-29
4/29/19,2019,April,29,Embu,Himantopus mexicanus melanurus,1500,2019-04-29
4/29/19,2019,April,29,Embu,Jacana jacana,4,2019-04-29
4/29/19,2019,April,29,Embu,Patagioenas picazuro,25,2019-04-29
4/29/19,2019,April,29,Embu,Phimosus infuscatus,4,2019-04-29
4/29/19,2019,April,29,Embu,Vanellus chilensis,150,2019-04-29
2/7/21,2021,February,7,Embu,Amazonetta brasiliensis,8,2021-02-07
2/7/21,2021,February,7,Embu,Anas bahamensis,12,2021-02-07
2/7/21,2021,February,7,Embu,Spatula versicolor,3,2021-02-07
2/7/21,2021,February,7,Embu,Aramides saracura,1,2021-02-07
2/7/21,2021,February,7,Embu,Ardea alba,8,2021-02-07
2/7/21,2021,February,7,Embu,Ardea cocoi,1,2021-02-07
2/7/21,2021,February,7,Embu,Ardea ibis,35,2021-02-07
2/7/21,2021,February,7,Embu,Butorides striata,4,2021-02-07
2/7/21,2021,February,7,Embu,Coragyps atratus,120,2021-02-07
2/7/21,2021,February,7,Embu,Dendrocygna viduata,2,2021-02-07
2/7/21,2021,February,7,Embu,Egretta thula,12,2021-02-07
2/7/21,2021,February,7,Embu,Furnarius figulus,4,2021-02-07
2/7/21,2021,February,7,Embu,Gallinula galeata,8,2021-02-07
2/7/21,2021,February,7,Embu,Gallinago paraguaiae,3,2021-02-07
2/7/21,2021,February,7,Embu,Himantopus mexicanus melanurus,500,2021-02-07
2/7/21,2021,February,7,Embu,Jacana jacana,4,2021-02-07
2/7/21,2021,February,7,Embu,Mesembrinibis cayennensis,5,2021-02-07
2/7/21,2021,February,7,Embu,Nannopterum brasilianum,1,2021-02-07
2/7/21,2021,February,7,Embu,Pardirallus nigricans,2,2021-02-07
2/7/21,2021,February,7,Embu,Phimosus infuscatus,78,2021-02-07
2/7/21,2021,February,7,Embu,Psittacara leucophthalmus,11,2021-02-07
2/7/21,2021,February,7,Embu,Tringa flavipes,63,2021-02-07
2/7/21,2021,February,7,Embu,Tringa solitaria,3,2021-02-07
2/7/21,2021,February,7,Embu,Vanellus chilensis,12,2021-02-07
7/3/21,2021,July,3,Embu,Amazonetta brasiliensis,35,2021-07-03
7/3/21,2021,July,3,Embu,Anas bahamensis,22,2021-07-03
7/3/21,2021,July,3,Embu,Spatula versicolor,4,2021-07-03
7/3/21,2021,July,3,Embu,Ardea alba,1,2021-07-03
7/3/21,2021,July,3,Embu,Ardea ibis,2,2021-07-03
7/3/21,2021,July,3,Embu,Butorides striata,2,2021-07-03
7/3/21,2021,July,3,Embu,Coragyps atratus,50,2021-07-03
7/3/21,2021,July,3,Embu,Egretta thula,6,2021-07-03
7/3/21,2021,July,3,Embu,Gallinula galeata,20,2021-07-03
7/3/21,2021,July,3,Embu,Gallinago paraguaiae,4,2021-07-03
7/3/21,2021,July,3,Embu,Himantopus mexicanus melanurus,120,2021-07-03
7/3/21,2021,July,3,Embu,Jacana jacana,2,2021-07-03
7/3/21,2021,July,3,Embu,Mesembrinibis cayennensis,5,2021-07-03
7/3/21,2021,July,3,Embu,Pardirallus nigricans,4,2021-07-03
7/3/21,2021,July,3,Embu,Phimosus infuscatus,42,2021-07-03
7/3/21,2021,July,3,Embu,Vanellus chilensis,110,2021-07-03
2/19/22,2022,February,19,Embu,Amazonetta brasiliensis,2,2022-02-19
2/19/22,2022,February,19,Embu,Anas flavirostris,8,2022-02-19
2/19/22,2022,February,19,Embu,Anas georgica,80,2022-02-19
2/19/22,2022,February,19,Embu,Spatula versicolor,8,2022-02-19
2/19/22,2022,February,19,Embu,Ardea alba,2,2022-02-19
2/19/22,2022,February,19,Embu,Ardea ibis,70,2022-02-19
2/19/22,2022,February,19,Embu,Caracara plancus,14,2022-02-19
2/19/22,2022,February,19,Embu,Coragyps atratus,130,2022-02-19
2/19/22,2022,February,19,Embu,Egretta thula,12,2022-02-19
2/19/22,2022,February,19,Embu,Gallinula galeata,3,2022-02-19
2/19/22,2022,February,19,Embu,Gallinago paraguaiae,5,2022-02-19
2/19/22,2022,February,19,Embu,Himantopus mexicanus melanurus,650,2022-02-19
2/19/22,2022,February,19,Embu,Laterallus melanophaius,2,2022-02-19
2/19/22,2022,February,19,Embu,Pardirallus nigricans,2,2022-02-19
2/19/22,2022,February,19,Embu,Patagioenas picazuro,22,2022-02-19
2/19/22,2022,February,19,Embu,Phimosus infuscatus,22,2022-02-19
2/19/22,2022,February,19,Embu,Thamnophilus ruficapillus,1,2022-02-19
2/19/22,2022,February,19,Embu,Tringa flavipes,120,2022-02-19
2/19/22,2022,February,19,Embu,Tringa solitaria,3,2022-02-19
2/19/22,2022,February,19,Embu,Vanellus chilensis,70,2022-02-19
7/6/22,2022,July,6,Embu,Amazonetta brasiliensis,12,2022-07-06
7/6/22,2022,July,6,Embu,Anas bahamensis,18,2022-07-06
7/6/22,2022,July,6,Embu,Spatula versicolor,2,2022-07-06
7/6/22,2022,July,6,Embu,Ardea ibis,12,2022-07-06
7/6/22,2022,July,6,Embu,Coragyps atratus,70,2022-07-06
7/6/22,2022,July,6,Embu,Egretta thula,2,2022-07-06
7/6/22,2022,July,6,Embu,Gallinula galeata,2,2022-07-06
7/6/22,2022,July,6,Embu,Gallinago paraguaiae,3,2022-07-06
7/6/22,2022,July,6,Embu,Himantopus mexicanus melanurus,53,2022-07-06
7/6/22,2022,July,6,Embu,Jacana jacana,3,2022-07-06
7/6/22,2022,July,6,Embu,Pardirallus nigricans,2,2022-07-06
7/6/22,2022,July,6,Embu,Phimosus infuscatus,55,2022-07-06
7/6/22,2022,July,6,Embu,Psittacara leucophthalmus,60,2022-07-06
7/6/22,2022,July,6,Embu,Vanellus chilensis,85,2022-07-06
2/17/23,2023,February,17,Embu,Amazonetta brasiliensis,12,2023-02-17
2/17/23,2023,February,17,Embu,Anas bahamensis,32,2023-02-17
2/17/23,2023,February,17,Embu,Spatula versicolor,4,2023-02-17
2/17/23,2023,February,17,Embu,Ardea alba,2,2023-02-17
2/17/23,2023,February,17,Embu,Ardea ibis,78,2023-02-17
2/17/23,2023,February,17,Embu,Butorides striata,4,2023-02-17
2/17/23,2023,February,17,Embu,Coragyps atratus,75,2023-02-17
2/17/23,2023,February,17,Embu,Gallinula galeata,2,2023-02-17
2/17/23,2023,February,17,Embu,Gallinago paraguaiae,2,2023-02-17
2/17/23,2023,February,17,Embu,Himantopus mexicanus melanurus,520,2023-02-17
2/17/23,2023,February,17,Embu,Jacana jacana,2,2023-02-17
2/17/23,2023,February,17,Embu,Laterallus melanophaius,2,2023-02-17
2/17/23,2023,February,17,Embu,Mesembrinibis cayennensis,2,2023-02-17
2/17/23,2023,February,17,Embu,Pardirallus nigricans,2,2023-02-17
2/17/23,2023,February,17,Embu,Phimosus infuscatus,56,2023-02-17
2/17/23,2023,February,17,Embu,Tringa flavipes,155,2023-02-17
2/17/23,2023,February,17,Embu,Tringa solitaria,2,2023-02-17
2/17/23,2023,February,17,Embu,Vanellus chilensis,68,2023-02-17
7/3/23,2023,July,3,Embu,Amazonetta brasiliensis,21,2023-07-03
7/3/23,2023,July,3,Embu,Anas bahamensis,18,2023-07-03
7/3/23,2023,July,3,Embu,Ardea alba,1,2023-07-03
7/3/23,2023,July,3,Embu,Ardea ibis,4,2023-07-03
7/3/23,2023,July,3,Embu,Coragyps atratus,80,2023-07-03
7/3/23,2023,July,3,Embu,Egretta thula,1,2023-07-03
7/3/23,2023,July,3,Embu,Gallinula galeata,4,2023-07-03
7/3/23,2023,July,3,Embu,Gallinago paraguaiae,6,2023-07-03
7/3/23,2023,July,3,Embu,Himantopus mexicanus melanurus,75,2023-07-03
7/3/23,2023,July,3,Embu,Jacana jacana,4,2023-07-03
7/3/23,2023,July,3,Embu,Pardirallus nigricans,2,2023-07-03
7/3/23,2023,July,3,Embu,Phimosus infuscatus,45,2023-07-03
7/3/23,2023,July,3,Embu,Ramphocelus bresilia,1,2023-07-03
7/3/23,2023,July,3,Embu,Vanellus chilensis,56,2023-07-03
2/10/24,2024,February,10,Embu,Amazonetta brasiliensis,12,2024-02-10
2/10/24,2024,February,10,Embu,Anas bahamensis,18,2024-02-10
2/10/24,2024,February,10,Embu,Anas flavirostris,3,2024-02-10
2/10/24,2024,February,10,Embu,Spatula versicolor,27,2024-02-10
2/10/24,2024,February,10,Embu,Ardea alba,1,2024-02-10
2/10/24,2024,February,10,Embu,Ardea ibis,25,2024-02-10
2/10/24,2024,February,10,Embu,Butorides striata,2,2024-02-10
2/10/24,2024,February,10,Embu,Caracara plancus,7,2024-02-10
2/10/24,2024,February,10,Embu,Coragyps atratus,75,2024-02-10
2/10/24,2024,February,10,Embu,Dendrocygna bicolor,3,2024-02-10
2/10/24,2024,February,10,Embu,Dendrocygna viduata,2,2024-02-10
2/10/24,2024,February,10,Embu,Egretta thula,6,2024-02-10
2/10/24,2024,February,10,Embu,Gallinula galeata,4,2024-02-10
2/10/24,2024,February,10,Embu,Gallinago paraguaiae,2,2024-02-10
2/10/24,2024,February,10,Embu,Himantopus mexicanus melanurus,400,2024-02-10
2/10/24,2024,February,10,Embu,Jacana jacana,6,2024-02-10
2/10/24,2024,February,10,Embu,Mesembrinibis cayennensis,4,2024-02-10
2/10/24,2024,February,10,Embu,Pardirallus nigricans,4,2024-02-10
2/10/24,2024,February,10,Embu,Patagioenas picazuro,70,2024-02-10
2/10/24,2024,February,10,Embu,Phimosus infuscatus,52,2024-02-10
2/10/24,2024,February,10,Embu,Tringa flavipes,60,2024-02-10
2/10/24,2024,February,10,Embu,Tringa solitaria,1,2024-02-10
2/10/24,2024,February,10,Embu,Vanellus chilensis,82,2024-02-10
7/6/24,2024,July,6,Embu,Amazonetta brasiliensis,20,2024-07-06
7/6/24,2024,July,6,Embu,Anas bahamensis,3,2024-07-06
7/6/24,2024,July,6,Embu,Spatula versicolor,2,2024-07-06
7/6/24,2024,July,6,Embu,Ardea alba,1,2024-07-06
7/6/24,2024,July,6,Embu,Ardea ibis,6,2024-07-06
7/6/24,2024,July,6,Embu,Coragyps atratus,105,2024-07-06
7/6/24,2024,July,6,Embu,Egretta thula,1,2024-07-06
7/6/24,2024,July,6,Embu,Furnarius figulus,1,2024-07-06
7/6/24,2024,July,6,Embu,Gallinula galeata,75,2024-07-06
7/6/24,2024,July,6,Embu,Gallinago paraguaiae,4,2024-07-06
